timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650269873,0.0,0.00078171,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269874,0.0,0.00078171,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269875,0.0,0.00078171,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269876,0.0,0.00078171,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269877,0.0,0.0005886645,0.005,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269878,0.0,0.0005886645,0.005,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269879,0.0,0.000356743,0.0,0.0029697418212890625,0.002969294786453247,105.0,105.0
1650269880,0.0,0.000694965,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269881,0.0,0.000694965,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269882,0.0,0.0003678385,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269883,0.0,0.000860024,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269884,0.0,0.000860024,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269885,0.0,0.000423013,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269886,0.0,0.000423013,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269887,0.0,0.0005251235,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269888,0.0,0.000506198,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269889,0.0,0.000506198,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269890,0.0,0.0003809495,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269891,0.0,0.0003809495,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269892,0.0,0.000640972,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269893,0.0,0.000744315,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269894,0.0,0.000744315,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269895,0.0,0.0004471265,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269896,0.0,0.0004471265,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269897,0.0,0.000555932,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269898,0.0,0.00053943,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269899,0.0,0.00053943,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269900,0.0,0.000423855,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269901,0.0,0.000777649,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269902,0.0,0.000777649,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269903,0.0,0.0003856675,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269904,0.0,0.000497901,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269905,0.0,0.000497901,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269906,0.0,0.0005301415,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269907,0.0,0.000600438,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269908,0.0,0.000600438,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269909,0.0,0.000377086,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269910,0.0,0.000377086,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269911,0.0,0.000417994,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269912,0.01,0.000971685,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269913,0.01,0.000971685,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269914,0.0,0.0003821675,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269915,0.0,0.000501302,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269916,0.0,0.000716058,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269917,0.0,0.000716058,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269918,0.0,0.0003882245,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269919,0.0,0.000566296,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269920,0.0,0.000566296,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269921,0.0,0.000490199,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269922,0.0,0.000479712,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269923,0.0,0.000479712,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269924,0.0,0.0003420295,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269925,0.0,0.000671045,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269926,0.0,0.000671045,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269927,0.0,0.0004530985,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269928,0.0,0.000706728,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269929,0.0,0.000597291,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269930,0.0,0.000597291,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269931,0.0,0.000539141,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269932,0.0,0.000539141,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269933,0.0,0.0004577525,0.0,0.0029697418212890625,0.002969294786453247,66.0,66.0
1650269934,0.0,0.006870329,0.0,0.002970665693283081,0.0029702186584472656,3699.0,6140.0
1650269935,0.0,0.000493019,0.0,0.002970665693283081,0.0029702186584472656,0.0,0.0
1650269936,0.0,0.000824351,0.0,0.002970665693283081,0.0029702186584472656,0.0,0.0
1650269937,0.0,0.000531716,0.0,0.002970665693283081,0.0029702186584472656,0.0,0.0
1650269938,0.0,0.000531716,0.0,0.002970665693283081,0.0029702186584472656,0.0,0.0
1650269939,0.0,0.0003685505,0.0,0.0029697418212890625,0.002969294786453247,63.0,63.0
1650269940,0.0,0.0003685505,0.0,0.0029697418212890625,0.002969294786453247,63.0,63.0
1650269941,0.0,0.000322587,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269942,0.0,0.001114996,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269943,0.0,0.001114996,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269944,0.0,0.000428858,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269945,0.0,0.000428858,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269946,0.0,0.000577473,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269947,0.0,0.000577473,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269948,0.0,0.0004571795,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269949,0.01,0.000591251,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269950,0.01,0.000591251,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269951,0.0,0.0005381775,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269952,0.0,0.0005381775,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269953,0.0,0.000473183,0.005,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269954,0.0,0.000473183,0.005,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269955,0.0,0.000462302,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
1650269956,0.0,0.000462302,0.0,0.0029697418212890625,0.002969294786453247,0.0,0.0
