timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650269873,0.0,0.000601338,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269874,0.0,0.000601338,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269875,0.01,0.001619251,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269876,0.01,0.001619251,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269877,0.0,0.000417063,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269878,0.0,0.000622258,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269879,0.0,0.000622258,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269880,0.0,0.000545723,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269881,0.0,0.000545723,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269882,0.0,0.000459237,0.0,0.0037030577659606934,0.0037024319171905518,192.5,95.0
1650269883,0.0,0.000487131,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269884,0.0,0.00052612,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269885,0.0,0.000994355,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269886,0.0,0.000994355,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269887,0.0,0.000431389,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269888,0.0,0.000431389,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269889,0.0,0.000605102,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269890,0.0,0.000772359,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269891,0.0,0.000772359,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269892,0.0,0.000421088,0.0,0.0037030577659606934,0.0037024319171905518,192.5,95.0
1650269893,0.0,0.000552497,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269894,0.0,0.00097012,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269895,0.0,0.00097012,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269896,0.0,0.0003038755,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269897,0.0,0.000637756,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269898,0.0,0.000637756,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269899,0.0,0.000567322,0.005,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269900,0.0,0.000568057,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269901,0.0,0.000516284,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269902,0.0,0.000668151,0.0,0.0037030577659606934,0.0037024319171905518,385.0,190.0
1650269903,0.0,0.000668151,0.0,0.0037030577659606934,0.0037024319171905518,385.0,190.0
1650269904,0.0,0.000501161,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269905,0.0,0.000534053,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269906,0.0,0.000534053,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269907,0.0,0.0004257165,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269908,0.0,0.0004257165,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269909,0.0,0.000480115,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269910,0.0,0.000816867,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269911,0.0,0.000669943,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269912,0.0,0.000704559,0.0,0.0037030577659606934,0.0037024319171905518,385.0,190.0
1650269913,0.0,0.000704559,0.0,0.0037030577659606934,0.0037024319171905518,385.0,190.0
1650269914,0.0,0.000293527,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269915,0.0,0.000293527,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269916,0.0,0.00052818,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269917,0.0,0.000897688,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269918,0.0,0.000897688,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269919,0.0,0.0004935225,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269920,0.0,0.0004935225,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269921,0.0,0.0003503745,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269922,0.0,0.000876798,0.0,0.0037030577659606934,0.0037024319171905518,385.0,190.0
1650269923,0.0,0.000471351,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269924,0.0,0.000471351,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
1650269925,0.0,0.000529392,0.0,0.0037030577659606934,0.0037024319171905518,0.0,0.0
